story_id,evaluator_code,condition,ai_used_actual,ai_guess_percent,pre_novel,pre_original,pre_rare,pre_appropriate,pre_feasible,pre_publishable,pre_tt_enjoyed,pre_tt_badly_written,pre_tt_boring,pre_tt_funny,pre_tt_twist,pre_tt_future
34bf225b-43e6-4cfb-8844-d52419dc4906,9wwe64ny,human_5AI,1.0,10.0,7.0,6.0,7.0,4.0,4.0,3.0,7.0,8.0,1.0,4.0,7.0,1.0
b202956d-95f3-46da-8ce7-478d6ad45201,83jiq9nt,human_5AI,0.0,80.0,2.0,2.0,2.0,5.0,4.0,6.0,5.0,2.0,7.0,3.0,3.0,7.0
4bf14b3e-f54f-412f-91f0-e218adf085dc,yy17vkxx,human_5AI,1.0,34.0,3.0,2.0,3.0,6.0,7.0,4.0,6.0,5.0,5.0,3.0,3.0,4.0
2d6ece38-3984-441a-88dc-c31f16d8567b,4eqljd7x,human_1AI,1.0,90.0,8.0,6.0,6.0,9.0,9.0,9.0,7.0,9.0,2.0,2.0,1.0,2.0
2daeadf6-9297-40da-941c-b25177a96b8a,mm79tn84,human_5AI,1.0,0.0,2.0,2.0,2.0,6.0,6.0,4.0,7.0,6.0,2.0,4.0,5.0,5.0
1ae992b9-d676-4051-b939-19635ea24c24,ag6bfphw,human_1AI,0.0,75.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0
8f962717-825a-44d1-8c70-11e538b2e210,neuxoryg,human_5AI,1.0,15.0,4.0,3.0,3.0,7.0,7.0,6.0,7.0,7.0,2.0,2.0,8.0,5.0
a0e70cc9-d661-4237-ab6e-692c99397d06,4da7udwu,human_5AI,0.0,30.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0
0700e775-44f7-47b9-aec5-078516a9032c,1qae9gbi,human,0.0,50.0,5.0,6.0,4.0,5.0,3.0,3.0,3.0,4.0,6.0,1.0,1.0,5.0
c0002a1c-09c6-4939-8524-acc0671b187b,2u97fnv5,human_5AI,1.0,10.0,4.0,4.0,3.0,7.0,3.0,3.0,5.0,6.0,3.0,1.0,3.0,3.0
7086605c-efec-4e8c-867f-9c3e26ba5869,vg3nohdf,human,0.0,30.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,5.0,7.0,8.0
c3df61ef-db61-4d63-8033-442f78804201,qqhmpjcg,human,0.0,75.0,5.0,6.0,5.0,6.0,3.0,2.0,6.0,8.0,2.0,3.0,8.0,1.0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,29rig08f,human_5AI,1.0,70.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,1.0,1.0,7.0,3.0
d1b64760-12b9-4490-98b4-d8d251bb4657,kfmmorpq,human_5AI,1.0,35.0,3.0,3.0,3.0,4.0,8.0,6.0,6.0,8.0,4.0,1.0,1.0,5.0
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,z5p8em34,human,0.0,100.0,3.0,7.0,8.0,3.0,5.0,4.0,3.0,2.0,7.0,2.0,1.0,3.0
e4c02406-fa7c-46e9-9c59-870be139319d,eylwro2s,human_1AI,0.0,81.0,2.0,2.0,2.0,4.0,6.0,3.0,1.0,3.0,6.0,1.0,6.0,5.0
9807e780-e71d-4f74-80a8-fbe609e79bd7,60fmqbll,human,0.0,50.0,3.0,3.0,3.0,7.0,6.0,7.0,5.0,5.0,2.0,2.0,2.0,4.0
5e433a7f-d48b-449b-8f30-35e205ee75dc,fk7hla6y,human_5AI,1.0,50.0,5.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0
f7376258-d293-44f9-aa07-938361a4e1ee,c96vs1wo,human_1AI,0.0,75.0,4.0,4.0,3.0,7.0,7.0,7.0,4.0,5.0,2.0,2.0,1.0,2.0
61264962-4daa-4ee8-bc77-19ca6fc6e4b5,1c9p9015,human,0.0,42.0,5.0,6.0,4.0,8.0,7.0,7.0,7.0,7.0,2.0,2.0,6.0,5.0
91ccea5b-0d04-4da0-b72f-f9e5f4dd0cff,hzuuw0td,human_1AI,0.0,74.0,3.0,3.0,3.0,7.0,4.0,4.0,6.0,6.0,5.0,2.0,2.0,2.0
883982ae-c0f6-4795-9421-aa2768ea16e6,ulkeae1a,human_1AI,0.0,5.0,3.0,3.0,2.0,7.0,6.0,8.0,6.0,7.0,1.0,1.0,1.0,7.0
695524f2-aebd-42ef-a7c1-8e6818de6e01,642yx89b,human,0.0,10.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,6.0
d9d1d62f-cbfa-473d-884f-e9cda653ce4a,dn9usy8h,human_5AI,1.0,74.0,3.0,4.0,2.0,6.0,7.0,6.0,4.0,5.0,5.0,2.0,2.0,1.0
86d1cfb8-1101-40a7-84eb-0c376feb0183,rsspexkn,human_5AI,0.0,73.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,n1atvu1y,human_1AI,0.0,25.0,5.0,5.0,5.0,9.0,9.0,6.0,7.0,7.0,2.0,1.0,7.0,9.0
7e679441-d793-4967-a395-60329e3067bc,6g2u8ogb,human_1AI,1.0,95.0,2.0,2.0,2.0,5.0,4.0,5.0,6.0,4.0,4.0,1.0,4.0,2.0
c6bc5ab0-7b03-45e5-8d64-2cc554967f75,cz08bsei,human_1AI,1.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,2.0,1.0,1.0,1.0
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,3y3u2f36,human,0.0,61.0,4.0,4.0,4.0,6.0,8.0,6.0,6.0,6.0,4.0,1.0,7.0,8.0
4c88b4d8-0718-47ba-b497-80aa8e70405d,inja4gcm,human_5AI,1.0,26.0,3.0,8.0,5.0,9.0,7.0,6.0,2.0,5.0,2.0,3.0,1.0,1.0
722c95e5-f767-4697-8858-fdfbecdc70b0,26pdtu21,human,0.0,71.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,6.0,2.0,1.0,2.0
db6630b5-29db-4042-b79f-beb5e5dc81d1,wfad5mkh,human_5AI,1.0,80.0,4.0,6.0,7.0,7.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0
a610f7e4-a9a3-428d-8f5c-100f37d872e2,b91wd652,human_5AI,1.0,26.0,2.0,2.0,2.0,6.0,5.0,5.0,3.0,2.0,4.0,1.0,1.0,4.0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,sss8lytu,human_5AI,1.0,73.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,2.0,3.0,8.0,5.0
d31c0464-ccb7-42b6-a968-545ee0ee291d,okbuensm,human_5AI,1.0,75.0,1.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,6.0,1.0,2.0,1.0
b57f6807-026c-4bbe-a71a-18b62635728b,c9ai3g5p,human_5AI,1.0,80.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,8.0,2.0,1.0,5.0
3e150849-a7a9-4c64-be45-0134d9afd6fa,hwwb6880,human_1AI,1.0,9.0,7.0,8.0,5.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,7.0,8.0
0b8ad86c-4e7f-46c2-8145-3d4596d7a13f,cppvwugz,human_1AI,0.0,64.0,8.0,8.0,6.0,8.0,7.0,9.0,9.0,7.0,2.0,4.0,8.0,1.0
5b7a516e-a054-4a70-a679-25ff3c8b9387,8uh0j7wa,human,0.0,25.0,1.0,1.0,1.0,9.0,7.0,7.0,5.0,7.0,5.0,2.0,6.0,1.0
d4b9806e-ef03-4992-b102-4f39bec52e1e,m7dgql39,human_1AI,0.0,50.0,8.0,8.0,5.0,8.0,9.0,8.0,9.0,5.0,1.0,2.0,4.0,6.0
4bf14b3e-f54f-412f-91f0-e218adf085dc,t4pib3d8,human_5AI,1.0,40.0,8.0,8.0,5.0,9.0,8.0,9.0,7.0,8.0,2.0,2.0,7.0,5.0
f3a6d784-763f-41fb-b889-11f2bcba72d7,aaxc45qc,human,0.0,23.0,5.0,6.0,5.0,8.0,8.0,7.0,8.0,6.0,2.0,2.0,8.0,6.0
bece387a-c784-43ce-b762-2627cc6456af,0mvn5qdw,human,0.0,25.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,7.0,1.0,1.0,1.0
2da7915a-c2cf-4289-962a-791300100a1a,ry2tg9s8,human_5AI,1.0,29.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0
ca42e827-d57f-45f9-ac97-5d943f02dc05,y1tzuzig,human,0.0,12.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,8.0,2.0,2.0,3.0
5587d7fa-61be-4e15-8227-f08cf8dd0e38,6wk3ua0d,human,0.0,33.0,6.0,6.0,3.0,7.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,3.0
ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,g3elbr7v,human,0.0,63.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,8.0,3.0,2.0,7.0,4.0
74212755-8bb3-4753-97cc-2c5d79bc918a,797xw6ca,human_1AI,0.0,73.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0
4b522f13-32a9-4c49-a11e-68d169ca7654,jnwzgj3h,human_5AI,1.0,50.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,1.0,6.0,5.0,9.0
9c0c30d3-f782-4104-8f78-1f824c920485,ivwajyh3,human_5AI,1.0,50.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,2.0,6.0,7.0
36d90373-ec55-4305-996f-5ab6bebec191,zf6arycx,human_5AI,1.0,2.0,4.0,6.0,6.0,4.0,5.0,5.0,1.0,5.0,7.0,1.0,4.0,1.0
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,3xa1cugd,human_5AI,1.0,51.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,2.0,2.0,5.0
52bf1e70-c9fd-4754-964b-953a0d21a17a,z71zj9tq,human,0.0,50.0,2.0,3.0,2.0,4.0,6.0,8.0,2.0,2.0,3.0,2.0,5.0,1.0
2be119b4-dee7-426f-b135-2da6580456f1,rpe4xorq,human,0.0,50.0,5.0,6.0,4.0,9.0,7.0,4.0,7.0,7.0,3.0,6.0,3.0,3.0
01d340cd-bcca-4ef8-bd36-91c2a951b21f,g2jhq9wo,human_5AI,1.0,90.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,3.0,1.0
1037d4e2-3036-469d-89fc-b7d7baf79b29,3s6k6llu,human_1AI,1.0,70.0,5.0,5.0,3.0,9.0,6.0,6.0,8.0,6.0,2.0,6.0,7.0,5.0
c0002a1c-09c6-4939-8524-acc0671b187b,nv078597,human_5AI,1.0,23.0,5.0,6.0,7.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,3.0
8b616451-0c4b-45bf-91eb-75f594b1e5b1,tu4sjfrd,human,0.0,99.0,4.0,5.0,4.0,3.0,3.0,3.0,6.0,7.0,7.0,3.0,5.0,2.0
2e535ed9-2f1d-4f25-8c66-f00cfd62fbad,j2xpzyte,human,0.0,74.0,6.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,6.0,7.0,4.0,2.0
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,dljk0als,human,0.0,10.0,3.0,4.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,2.0,6.0,2.0
9d30c190-47dd-42fd-915d-8795ec31e5c5,bdjjfqzi,human,0.0,24.0,4.0,3.0,2.0,5.0,6.0,3.0,4.0,4.0,8.0,3.0,1.0,3.0
f339a280-e835-4165-be41-5cda6fb1604f,mstla4sl,human,0.0,45.0,7.0,5.0,6.0,3.0,6.0,5.0,6.0,7.0,1.0,2.0,9.0,7.0
5b7a516e-a054-4a70-a679-25ff3c8b9387,rs0ndqy1,human,0.0,90.0,1.0,1.0,2.0,7.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0
999b17bd-a73b-4459-849b-c8dbd3e6a675,efa7ezro,human,0.0,100.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0
5df32bc6-8006-44c6-a9bc-802e01cc59ff,10vnryfv,human_5AI,1.0,50.0,4.0,4.0,4.0,7.0,7.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0
863d7eaf-eb05-4d14-8804-6123d8c04d86,vwyvkub0,human,0.0,89.0,5.0,5.0,4.0,7.0,6.0,5.0,4.0,5.0,6.0,2.0,1.0,3.0
74655c74-6359-4c3b-8289-426d98d20e9d,ifcqii9p,human,0.0,25.0,1.0,1.0,1.0,6.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,3.0
997db0f8-af39-4881-b5b2-1aa64dd16030,d64g811x,human,0.0,15.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,8.0,1.0,1.0,2.0
971f10d3-df07-40be-903a-6294cf6fefb0,t8gmqpqy,human_5AI,1.0,10.0,2.0,2.0,2.0,7.0,6.0,8.0,3.0,6.0,7.0,2.0,8.0,2.0
09ed07b3-c272-4911-94c2-acf51d8ab921,tc3hh27n,human_1AI,0.0,75.0,5.0,5.0,5.0,1.0,8.0,8.0,7.0,8.0,2.0,1.0,3.0,1.0
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,mue6atm8,human_5AI,0.0,25.0,6.0,6.0,7.0,7.0,6.0,2.0,2.0,2.0,8.0,1.0,1.0,5.0
6dc842a7-8156-42a7-80fa-d26f74b0d86b,3bj06sl8,human_5AI,1.0,100.0,2.0,2.0,2.0,7.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,7.0
02bb7805-ba49-420a-be49-5f52f1d4b79e,35tjqp0z,human_1AI,1.0,34.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,3.0,1.0,1.0,1.0
92aeebce-c4f4-4c12-bcfe-787e838884ea,mrfb0o5k,human_1AI,0.0,90.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,9.0,4.0,1.0,1.0
4bf14b3e-f54f-412f-91f0-e218adf085dc,akyujfsa,human_5AI,1.0,70.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,6.0,9.0,4.0
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,vjtgs23b,human,0.0,88.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0
53c1820d-c840-40af-a8b9-7af9bc6bdc7c,nwyg3hg7,human,0.0,60.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,2.0,6.0,1.0,3.0,7.0
3fb759ca-fc3c-4202-890f-db5b2ea26e75,1ukgn5ed,human_1AI,0.0,74.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,7.0,3.0,4.0,3.0
d2b204e3-3cd9-474f-aa05-f5fdc88aa015,70trlqf1,human,0.0,100.0,6.0,5.0,1.0,8.0,9.0,9.0,9.0,7.0,1.0,1.0,7.0,8.0
6edb9f32-adf8-4513-8b2b-0615980a16df,vcylctfc,human_5AI,1.0,94.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,8.0,1.0,1.0,2.0
22988fde-8e34-4df8-ab1e-d1da1057c457,8jue4p2n,human_1AI,1.0,25.0,4.0,5.0,5.0,6.0,6.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0
85b548af-6c23-4d18-a400-7196d80c4462,pr6pr1n0,human_5AI,1.0,100.0,3.0,3.0,3.0,8.0,9.0,9.0,5.0,9.0,2.0,1.0,6.0,1.0
7da4409b-f062-4c75-a10c-55ee1a4de7a8,rdsmhbk8,human_5AI,1.0,5.0,3.0,3.0,3.0,8.0,9.0,8.0,5.0,7.0,3.0,3.0,6.0,1.0
ab650f9e-6a50-4098-a8e2-9dd4c4785a96,vjesfyak,human_1AI,1.0,50.0,7.0,7.0,8.0,7.0,6.0,4.0,6.0,6.0,7.0,5.0,3.0,3.0
84184ee1-7a24-4886-aaf7-420b19187f40,td5gcrhm,human,0.0,69.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,4.0,3.0,2.0,6.0,3.0
b7c28702-7a1c-4e82-9b92-4422a60440d0,a9ebe0mc,human_1AI,0.0,50.0,6.0,6.0,1.0,7.0,6.0,6.0,7.0,7.0,1.0,3.0,1.0,1.0
38a2d8c1-7619-4270-810d-97a31ce893ea,31p68g3v,human_5AI,1.0,6.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,1.0,1.0,6.0,5.0
68b178f0-c784-469d-8357-bf71ba6b4137,2pytliij,human_5AI,1.0,46.0,6.0,5.0,6.0,8.0,9.0,8.0,8.0,7.0,3.0,2.0,4.0,6.0
3e5480ae-186e-4ae5-84fa-45eff245ad5d,81fxgj6x,human_5AI,1.0,70.0,1.0,2.0,2.0,6.0,3.0,4.0,3.0,3.0,7.0,2.0,2.0,5.0
d66d4109-fa0d-437d-9c8e-c69759aaf368,9fl2tsy4,human_1AI,0.0,20.0,4.0,3.0,5.0,4.0,6.0,5.0,3.0,2.0,8.0,2.0,5.0,1.0
1037d4e2-3036-469d-89fc-b7d7baf79b29,vjlplqv7,human_1AI,1.0,50.0,2.0,2.0,2.0,6.0,3.0,9.0,2.0,2.0,3.0,1.0,2.0,1.0
c15212c3-b4d9-4f11-81d8-dd8cdca30d5b,dlp4we39,human_1AI,1.0,50.0,6.0,6.0,5.0,7.0,6.0,6.0,7.0,7.0,1.0,5.0,6.0,5.0
883982ae-c0f6-4795-9421-aa2768ea16e6,qd24e6q3,human_1AI,0.0,25.0,2.0,9.0,9.0,1.0,1.0,1.0,2.0,5.0,9.0,1.0,1.0,2.0
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,np8pqoe5,human,0.0,10.0,5.0,4.0,3.0,6.0,7.0,7.0,8.0,4.0,2.0,1.0,7.0,1.0
b299254c-cd49-4610-806d-4b53512d3e92,67dpy2sa,human_5AI,1.0,94.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,7.0,5.0,2.0,4.0,1.0
e588666a-a560-466e-8494-aa64a1d06807,y829diax,human_1AI,1.0,75.0,5.0,4.0,4.0,3.0,6.0,5.0,4.0,3.0,6.0,1.0,7.0,3.0
f3a0bc3c-e9c3-4c94-9c0d-611e7a26b49b,yqmsqfs6,human_1AI,0.0,37.0,4.0,4.0,4.0,7.0,7.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0
8f962717-825a-44d1-8c70-11e538b2e210,qfb6jcwe,human_5AI,1.0,50.0,2.0,2.0,1.0,6.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0
0e602d99-dd89-49db-b7b1-f9c8b7278ab4,lgxb6b2i,human_1AI,1.0,25.0,1.0,1.0,1.0,5.0,7.0,7.0,6.0,5.0,2.0,3.0,4.0,1.0
4b522f13-32a9-4c49-a11e-68d169ca7654,jpcm9d4w,human_5AI,1.0,79.0,2.0,2.0,1.0,8.0,8.0,3.0,7.0,6.0,1.0,2.0,5.0,1.0
ad294208-cc7b-4aa5-91f5-bba5d419f065,pk1taj6y,human_5AI,1.0,40.0,6.0,6.0,4.0,9.0,8.0,8.0,8.0,8.0,1.0,1.0,6.0,2.0
618dc56e-43c8-43b5-9474-219ab21edbfd,m2inoi5x,human_1AI,0.0,100.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,zllelqjh,human,0.0,75.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0
e29b0a28-2897-450e-b920-fcd41084a12a,a59rs0qy,human_1AI,1.0,71.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,7.0,5.0,1.0,1.0,6.0
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,w5shd0jr,human_5AI,0.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,4.0,8.0,7.0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,as98853u,human_5AI,1.0,12.0,8.0,9.0,8.0,8.0,6.0,3.0,8.0,6.0,2.0,5.0,8.0,7.0
8a44f295-4adc-4adc-b7bb-dbffb9d5f90c,rj6wevo0,human_1AI,1.0,100.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0
c3df61ef-db61-4d63-8033-442f78804201,z601e6ue,human,0.0,9.0,3.0,4.0,1.0,9.0,4.0,2.0,2.0,1.0,9.0,4.0,2.0,1.0
9e5e5e56-151a-44cd-8376-f81c66f78b38,7gh4tmxd,human,0.0,49.0,5.0,8.0,6.0,4.0,5.0,4.0,6.0,4.0,2.0,7.0,5.0,4.0
fcda37fd-3057-4430-96bc-0475cf3b1c8f,6pqui26u,human,0.0,76.0,5.0,7.0,3.0,6.0,8.0,9.0,3.0,4.0,8.0,1.0,1.0,1.0
288082eb-5ab6-456c-a2c8-5a548d12a42e,r88s2ywx,human_1AI,1.0,74.0,3.0,3.0,2.0,5.0,4.0,5.0,6.0,6.0,2.0,1.0,7.0,6.0
fb4a7a93-0dcb-462d-9b64-92428dc44a45,ea6x3u60,human,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0
18693e2d-f85c-47f7-be15-b056183f0b66,yz41hr54,human_1AI,0.0,2.0,6.0,7.0,6.0,5.0,3.0,5.0,5.0,3.0,7.0,2.0,4.0,1.0
34ad3261-a5e5-41b9-8eb7-675c9a2e79ec,4irlisth,human_5AI,1.0,0.0,3.0,3.0,3.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,3.0,4.0
09ed07b3-c272-4911-94c2-acf51d8ab921,jzuhuvhq,human_1AI,0.0,77.0,3.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,1.0,4.0
e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,ifzlxhza,human,0.0,24.0,2.0,1.0,1.0,6.0,3.0,2.0,1.0,5.0,5.0,1.0,3.0,1.0
12734b48-37d5-4495-97ab-3cdda6b4b0bc,42q7fku0,human_5AI,0.0,70.0,3.0,3.0,2.0,4.0,4.0,5.0,7.0,5.0,3.0,1.0,7.0,1.0
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,o5kyrio3,human_5AI,0.0,60.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,5.0,3.0,1.0,6.0,3.0
39bb06b9-5386-4081-addd-8216cb497a4c,h5s29531,human,0.0,60.0,3.0,7.0,1.0,3.0,3.0,3.0,4.0,4.0,7.0,2.0,2.0,1.0
392d38b8-ac42-421a-a78a-a252b72d8b8f,lj69qgay,human_1AI,1.0,39.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,5.0,4.0,1.0,2.0,1.0
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,6btyba7j,human_1AI,0.0,11.0,6.0,3.0,3.0,6.0,7.0,7.0,6.0,5.0,2.0,3.0,2.0,1.0
14f3d216-232c-4b68-9554-3d70e1fc0140,tedkq461,human,0.0,33.0,3.0,5.0,3.0,5.0,3.0,3.0,6.0,4.0,3.0,2.0,5.0,7.0
cb260fad-db5b-4730-960c-020aa4fd43c5,zhigv92y,human,0.0,50.0,3.0,7.0,3.0,7.0,3.0,3.0,1.0,5.0,8.0,3.0,3.0,3.0
f4d8edd5-9e4e-4273-878d-db2c27550afa,57c3e15t,human_5AI,1.0,19.0,3.0,3.0,2.0,3.0,8.0,8.0,4.0,3.0,6.0,2.0,1.0,1.0
a93c595e-bd21-42e5-8c65-5bd410cd03af,1vbfy2yl,human_1AI,1.0,75.0,5.0,7.0,7.0,6.0,3.0,2.0,6.0,7.0,7.0,5.0,5.0,4.0
53c1820d-c840-40af-a8b9-7af9bc6bdc7c,33st0bp0,human,0.0,75.0,3.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,6.0
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,dz8p83gy,human,0.0,75.0,3.0,3.0,2.0,6.0,4.0,4.0,6.0,5.0,3.0,1.0,4.0,2.0
f3a6d784-763f-41fb-b889-11f2bcba72d7,ao7kdx1e,human,0.0,14.0,3.0,4.0,3.0,9.0,8.0,8.0,7.0,8.0,1.0,1.0,3.0,1.0
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,rtcyhbaf,human_5AI,1.0,100.0,1.0,2.0,2.0,5.0,1.0,1.0,6.0,4.0,9.0,2.0,1.0,5.0
0958da06-33d6-4f3b-851b-fa9fddffde82,zleboiun,human_5AI,1.0,90.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,8.0,1.0,7.0,6.0
6edb9f32-adf8-4513-8b2b-0615980a16df,jvgd5aij,human_5AI,1.0,24.0,5.0,6.0,4.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,6.0
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,w0o7j95h,human_5AI,0.0,100.0,1.0,1.0,1.0,6.0,6.0,6.0,3.0,5.0,7.0,1.0,2.0,1.0
863d7eaf-eb05-4d14-8804-6123d8c04d86,y1yu5m3w,human,0.0,60.0,3.0,2.0,3.0,7.0,5.0,6.0,3.0,3.0,5.0,1.0,1.0,2.0
f7886106-14d7-4b51-bf73-7d011654222f,8hu51lvv,human_5AI,1.0,75.0,5.0,4.0,3.0,9.0,7.0,4.0,7.0,6.0,3.0,2.0,4.0,2.0
d9d87931-6293-4e67-b582-78b8ec19044f,vp70ibqw,human_5AI,1.0,20.0,4.0,4.0,3.0,3.0,5.0,4.0,8.0,7.0,5.0,1.0,2.0,5.0
0a8643ac-6490-4c68-8b49-f059f3dea152,2c79vpxk,human,0.0,11.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,8.0,1.0,2.0,5.0
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,v8xbm6q3,human_5AI,1.0,75.0,6.0,8.0,7.0,3.0,1.0,1.0,3.0,2.0,5.0,7.0,8.0,7.0
a6d79eec-baff-45fd-962e-ffce6f909692,0rp4cj83,human_1AI,0.0,48.0,5.0,4.0,3.0,9.0,7.0,9.0,8.0,7.0,2.0,1.0,4.0,1.0
57ab2538-39e7-4d42-b6e6-ab38688d415d,mlqijmsj,human_5AI,1.0,15.0,5.0,5.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,1.0,6.0,3.0
62cdfece-43dd-451a-80d4-98182ab75885,x8ysqm6o,human_1AI,0.0,75.0,6.0,8.0,3.0,8.0,6.0,8.0,9.0,8.0,1.0,1.0,6.0,5.0
59dd7888-c784-4625-a6f5-75d13f7256f0,hhv5dzw0,human_1AI,0.0,63.0,5.0,6.0,4.0,8.0,6.0,6.0,7.0,7.0,1.0,6.0,4.0,6.0
5102b823-e4db-4306-a745-05bbd0092dbd,fytkccmb,human_1AI,1.0,0.0,6.0,4.0,4.0,2.0,4.0,3.0,4.0,6.0,6.0,1.0,7.0,2.0
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,p4mp2588,human_5AI,1.0,0.0,6.0,8.0,2.0,4.0,6.0,7.0,7.0,4.0,2.0,1.0,7.0,8.0
17918fa7-6907-45ff-8929-406cc7a943ef,bquw887u,human_5AI,1.0,55.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,2.0,3.0,8.0,3.0
fbc44a26-879c-4df3-ad22-8a4a79af4707,9y1t7at9,human,0.0,89.0,8.0,8.0,7.0,7.0,5.0,3.0,6.0,7.0,4.0,4.0,8.0,4.0
