story_id,ai_used_actual,evaluator_code,post_authors_ideas,post_ownership,post_profit,post_ai_assist
05ca1ff6-7b93-4b86-9307-bf710664dd0f,0,h6wh6ii5,9.0,9.0,0,86
09ed07b3-c272-4911-94c2-acf51d8ab921,0,jsttsexw,9.0,9.0,0,50
fdd506b9-5dab-4008-8719-786ba25bd600,0,ej5fflk5,4.0,3.0,0,76
695524f2-aebd-42ef-a7c1-8e6818de6e01,0,73h7p1tq,9.0,9.0,0,17
2d6ece38-3984-441a-88dc-c31f16d8567b,1,q52caddh,3.0,5.0,100,50
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,0,5r51wo9q,9.0,9.0,0,100
b19f58c5-a51e-4e0f-b5fd-0262486011ae,1,6idptirt,3.0,2.0,43,79
06d50c34-6f52-4e4b-a94e-81f1963cad70,1,akdh3q0x,5.0,5.0,75,14
3e150849-a7a9-4c64-be45-0134d9afd6fa,1,9z19wrzt,3.0,3.0,25,50
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,xro9007i,6.0,6.0,57,55
a610f7e4-a9a3-428d-8f5c-100f37d872e2,1,1u14m0z2,6.0,6.0,72,40
def36bf5-fb15-4a80-845e-21f8d7f966c9,1,6mpwz2tm,6.0,6.0,85,0
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,0,s62pwkjc,3.0,4.0,40,59
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,0,103crvzd,6.0,6.0,75,25
90d2d339-33ae-4578-b5ce-d1be4955b74e,0,bffyt9xq,4.0,4.0,40,100
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,qgkm2gza,6.0,6.0,58,100
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,pwfbe9se,3.0,4.0,0,90
39bb06b9-5386-4081-addd-8216cb497a4c,0,c4c9topa,6.0,3.0,0,60
392d38b8-ac42-421a-a78a-a252b72d8b8f,1,5x2gccf5,7.0,6.0,50,11
846436df-7dee-4c20-a83a-711251f48828,0,vyi5wonc,7.0,9.0,100,0
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,1,yj4yrrj7,8.0,8.0,50,25
3b7cb450-be71-43a3-bf3e-c882572369ec,0,l50l0t7u,2.0,5.0,0,100
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,wslbe503,7.0,8.0,95,25
74212755-8bb3-4753-97cc-2c5d79bc918a,0,d2l4oj3u,7.0,7.0,0,51
5d5da7ba-1c98-45fb-a2d5-157891237c44,0,tk8842b0,2.0,4.0,0,90
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,omkbbhhe,7.0,5.0,0,74
d5d0b4f8-195a-4985-90ad-39c87ec3a059,1,d0ehlt6u,9.0,8.0,85,100
22988fde-8e34-4df8-ab1e-d1da1057c457,1,rovngv1u,4.0,4.0,85,25
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,368npmx2,1.0,2.0,5,100
0c4b080a-4850-42f3-99fe-a8b386bc318e,0,3rnsl4ec,8.0,9.0,0,10
08605b08-d2d6-477f-90da-eabbd616bb94,1,jduft0at,3.0,2.0,50,76
124978c6-f8c9-4d94-829a-fe59c714310b,1,kpy7nhiw,5.0,5.0,50,60
13d4b081-ae43-4d66-be97-1ed9453550cd,1,awxnuese,4.0,4.0,32,23
618dc56e-43c8-43b5-9474-219ab21edbfd,0,3jcw1x6s,3.0,2.0,75,27
fbc44a26-879c-4df3-ad22-8a4a79af4707,0,2vt1w9v4,9.0,9.0,0,16
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,djs81afv,5.0,6.0,60,51
f98967f1-d272-4dd8-9a4b-79d55550c628,1,tjwxxkgz,3.0,7.0,50,66
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,3q3gwsf2,5.0,5.0,100,90
8c492e79-5331-4a8a-b891-91bce6a361bb,0,jpvty1l3,9.0,9.0,0,35
be8b23f4-6041-4cf1-9df5-c4295d5a76b6,0,mnnllhb0,9.0,9.0,0,0
b202956d-95f3-46da-8ce7-478d6ad45201,0,xr0dhefd,7.0,8.0,0,0
b154fc7f-cba2-4b7b-84d3-3e910eb07be9,1,kkfcihaa,6.0,6.0,24,21
c1b8876a-b970-41aa-9978-40d4853f6373,0,5nwve1jt,8.0,8.0,0,0
a9950797-cc6f-468a-acfd-cb6f4d9fe4b9,0,kkqkm8c3,2.0,2.0,25,73
a0e70cc9-d661-4237-ab6e-692c99397d06,0,nkf2ss0o,5.0,5.0,50,75
9807e780-e71d-4f74-80a8-fbe609e79bd7,0,f02yzw1v,9.0,9.0,0,74
883982ae-c0f6-4795-9421-aa2768ea16e6,0,vnbvro81,7.0,5.0,0,9
9d532481-e080-4043-b0f8-16829df777e8,1,ijtt7ixk,7.0,7.0,100,45
86d1cfb8-1101-40a7-84eb-0c376feb0183,0,fusb0o36,7.0,8.0,90,85
7dcc5bbc-7c73-4c85-9453-4bbde2ccd115,0,pain2sfj,8.0,9.0,0,61
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,1,b7uotdiu,5.0,5.0,50,48
7086605c-efec-4e8c-867f-9c3e26ba5869,0,mbh2ap2j,9.0,9.0,0,0
b2065525-b7fc-4364-b3aa-4e30d2d0dba5,1,gtqg4alu,1.0,2.0,22,70
85b548af-6c23-4d18-a400-7196d80c4462,1,yfr42n54,6.0,6.0,67,37
35d478bf-e51f-4026-b27e-fcba99c5b541,0,s8s8r6od,4.0,3.0,50,25
b1a7866e-3258-419c-89f3-00cc260b53c5,0,280ia2hf,7.0,6.0,0,39
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,0,a644lk9a,8.0,8.0,0,56
6dfded63-c919-4995-8852-4d39eef00249,1,6npwvr3e,8.0,9.0,100,1
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,0,ymb5zqil,9.0,9.0,0,20
6dc842a7-8156-42a7-80fa-d26f74b0d86b,1,tgoccmze,8.0,8.0,95,10
c1991637-c38f-4bae-8e06-6f0becdacfe3,1,v1sur4uk,7.0,7.0,75,90
675e98ce-b3a2-47da-aab7-1dca842f3efa,0,kilzznok,8.0,8.0,0,53
45a6c2ee-e4d1-4de4-97ae-68358cd61b78,0,x4vgyedy,9.0,9.0,100,0
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,5li28yxl,7.0,2.0,51,50
6edb9f32-adf8-4513-8b2b-0615980a16df,1,f885ccqs,2.0,7.0,50,21
4c7846f7-f65a-482c-8d57-70c1b2a4a7a0,0,7jls4mv4,9.0,9.0,0,60
4bf14b3e-f54f-412f-91f0-e218adf085dc,1,gpomtmrc,2.0,2.0,75,100
59dd7888-c784-4625-a6f5-75d13f7256f0,0,3ofllhfr,9.0,9.0,0,75
e6b1242a-eb53-470a-bf9b-852426fba95b,0,hsd4wpdh,9.0,9.0,0,0
f339a280-e835-4165-be41-5cda6fb1604f,0,fkrm3kl1,9.0,9.0,0,5
3cfc0142-ef2a-4a44-a484-a18567bad980,1,53jw9rdh,7.0,7.0,84,20
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,34kj7eks,5.0,6.0,25,61
ef13676d-0522-4e9e-8d60-cd21a5d12b8d,0,ed1to2ie,2.0,3.0,100,100
51a0c18d-3650-478b-9a03-c9cb9a0ba697,0,q273nx5o,1.0,1.0,0,100
288082eb-5ab6-456c-a2c8-5a548d12a42e,1,0zx4uzgc,7.0,8.0,93,85
523680ae-3735-4a57-8e84-f7f0d6dba065,0,lni5v0k5,9.0,9.0,0,44
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,0,h6yd9u8a,9.0,9.0,99,55
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,6gleibvz,3.0,3.0,0,82
f4279bec-10ef-4df7-b3d7-00ad270aa124,0,gs7anie3,9.0,9.0,0,50
38a2d8c1-7619-4270-810d-97a31ce893ea,1,20i1coc0,7.0,8.0,75,75
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,0,7dd9fk68,9.0,9.0,0,3
31384ef4-687b-40e9-b2b4-7d351e7a741d,0,a4pyn1if,7.0,7.0,0,49
10949004-b7ca-429d-b84e-0ed16b0cb888,0,oj6yzrsw,6.0,6.0,0,66
29eba647-475a-48f0-8244-2eee57fbcc0c,0,zwif85p2,2.0,4.0,20,99
f7fae410-ad69-4284-9c81-80ec3c85b011,1,lloq116c,3.0,3.0,23,64
12734b48-37d5-4495-97ab-3cdda6b4b0bc,0,yrhfep3w,5.0,5.0,49,51
b7c28702-7a1c-4e82-9b92-4422a60440d0,0,5f31b64c,8.0,8.0,0,14
09ed07b3-c272-4911-94c2-acf51d8ab921,0,9acp9gpi,9.0,9.0,0,19
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,raher31c,9.0,9.0,0,7
bd71b316-74a6-467c-abe6-cf0ae664ee76,0,2mfm7i7u,9.0,9.0,0,15
8cd2199c-6ae5-432f-a53e-791f137d81af,0,ynt1ft7z,8.0,9.0,0,6
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,0id9yfub,9.0,9.0,0,20
36d90373-ec55-4305-996f-5ab6bebec191,1,xx9b41li,2.0,3.0,50,75
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,0,eihpqgxo,6.0,5.0,57,64
38a2d8c1-7619-4270-810d-97a31ce893ea,1,xjmrfimw,2.0,2.0,50,95
8f962717-825a-44d1-8c70-11e538b2e210,1,2ivtgkyn,2.0,4.0,74,0
cf149237-6fb4-458c-b1fc-f8df29d2deb0,1,lrlajkoq,9.0,9.0,0,98
6dfded63-c919-4995-8852-4d39eef00249,1,xmugz3ep,7.0,7.0,75,74
19074bee-b1bc-419c-b681-e2058216e490,1,z1suyduo,8.0,8.0,90,69
c3191a9e-09cd-416f-a63b-aadf18bfa597,0,b8vvpbp3,8.0,9.0,0,0
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,8ho3x1xr,9.0,9.0,0,80
85b548af-6c23-4d18-a400-7196d80c4462,1,ogbw9gyw,6.0,8.0,100,7
594f14e8-be52-438e-bae8-e1a7d2585951,0,mv6niqwn,9.0,9.0,0,0
51a0c18d-3650-478b-9a03-c9cb9a0ba697,0,3dbyk62z,9.0,9.0,0,5
39bb06b9-5386-4081-addd-8216cb497a4c,0,x34552z9,6.0,6.0,0,10
e73ff8dc-fe1d-4543-8548-131cfbb1e30a,0,yxrbebwq,9.0,9.0,0,100
7086605c-efec-4e8c-867f-9c3e26ba5869,0,eophih8t,6.0,3.0,0,34
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,7wg87ome,3.0,5.0,75,24
69151edb-e4da-4902-933d-283ed7cfea4e,0,cx23mahm,9.0,9.0,0,0
639243a3-70f1-493c-a3d6-238c924d4dc6,1,fx7i38er,7.0,3.0,75,50
9807e780-e71d-4f74-80a8-fbe609e79bd7,0,lm29jouh,9.0,9.0,0,45
34bf225b-43e6-4cfb-8844-d52419dc4906,1,5ovvaoaq,6.0,6.0,36,41
2da7915a-c2cf-4289-962a-791300100a1a,1,fq85qgbr,3.0,5.0,75,50
675e98ce-b3a2-47da-aab7-1dca842f3efa,0,fabv64v7,9.0,9.0,0,50
6dc842a7-8156-42a7-80fa-d26f74b0d86b,1,55vf7v1q,9.0,9.0,100,95
846436df-7dee-4c20-a83a-711251f48828,0,7h82mfii,4.0,4.0,43,34
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,jyqhpw08,5.0,7.0,75,75
b95e11e4-ba37-478a-b595-cbbe9132db6e,1,2bfbja13,6.0,5.0,51,80
6e2752d3-ba40-4b6a-ab6c-65bd82082f2f,1,n4uuvpgu,3.0,4.0,40,25
4c88b4d8-0718-47ba-b497-80aa8e70405d,1,txc44xyk,7.0,7.0,25,20
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,0,43dk7ggs,5.0,5.0,50,50
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,vxpjyb25,7.0,6.0,57,70
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,25ge2ptz,7.0,5.0,75,35
59dd7888-c784-4625-a6f5-75d13f7256f0,0,ef0qyppy,7.0,7.0,0,73
1ae992b9-d676-4051-b939-19635ea24c24,0,hd3bqzfr,9.0,9.0,0,55
74212755-8bb3-4753-97cc-2c5d79bc918a,0,ci9ihuay,8.0,9.0,0,0
28e46f82-e84e-47fd-8d5a-3037d19a7f36,1,vu1xk858,3.0,6.0,64,43
0b8ad86c-4e7f-46c2-8145-3d4596d7a13f,0,xpffc1oc,9.0,9.0,0,0
49dc8a44-7527-4bf3-b79a-52a6f1f9f416,1,9ps4ra03,7.0,7.0,100,25
a75ba6ab-43b0-46f0-abee-5bb07d5eb7e0,0,amkhybhm,9.0,9.0,0,5
2be119b4-dee7-426f-b135-2da6580456f1,0,zhvkumrz,9.0,9.0,0,14
1ef0e1e3-6910-467f-bd0b-d7be5b3bd3ee,0,7b54q8k9,7.0,7.0,27,25
2d6ece38-3984-441a-88dc-c31f16d8567b,1,1l7d1yuw,6.0,5.0,70,90
193a1464-fc8a-42ab-8848-e0688af7e0fd,1,7rqndgt8,5.0,8.0,22,4
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,0,xqijd49s,6.0,3.0,50,65
a0e70cc9-d661-4237-ab6e-692c99397d06,0,ujcp48xz,5.0,5.0,50,11
ba492bdd-2caa-4147-9af8-b10a96a28355,0,r369t035,4.0,5.0,0,37
09ed07b3-c272-4911-94c2-acf51d8ab921,0,2cdo0y1w,3.0,2.0,0,28
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,npwfhvwf,3.0,1.0,26,50
9c0c30d3-f782-4104-8f78-1f824c920485,1,lgxwuwqq,8.0,8.0,100,4
c1b8876a-b970-41aa-9978-40d4853f6373,0,wwnfpa3i,9.0,9.0,0,69
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,3sk9ox8z,3.0,7.0,80,29
e6b1242a-eb53-470a-bf9b-852426fba95b,0,m4cqnxwl,9.0,9.0,0,50
84184ee1-7a24-4886-aaf7-420b19187f40,0,f168j9u9,9.0,9.0,0,20
fb4a7a93-0dcb-462d-9b64-92428dc44a45,0,srf3rh5g,7.0,7.0,0,60
bf5fd31f-d73b-4522-8f01-ac267ba9abd6,0,rsnop8c5,6.0,9.0,100,100
ae471e6a-1d8c-4514-bec5-047dfb21703e,0,p95gze3r,2.0,2.0,50,7
cdfdbcd2-e24f-4833-b950-18330c544d55,1,qfwodf79,3.0,4.0,95,74
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,vwllgztz,8.0,8.0,0,41
51a0c18d-3650-478b-9a03-c9cb9a0ba697,0,itjyz3lm,9.0,9.0,0,70
e03c09dd-b93b-4353-9be8-54cb6bf32f6a,1,egyh8u7m,2.0,2.0,25,40
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,ouwda0np,7.0,6.0,85,55
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,hajaudn5,9.0,9.0,0,0
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,i98sk12w,2.0,5.0,50,10
9807e780-e71d-4f74-80a8-fbe609e79bd7,0,l0su5uvh,7.0,7.0,0,89
7da4409b-f062-4c75-a10c-55ee1a4de7a8,1,epp33i0v,5.0,5.0,54,65
5df32bc6-8006-44c6-a9bc-802e01cc59ff,1,y547hztq,2.0,1.0,10,50
5d5da7ba-1c98-45fb-a2d5-157891237c44,0,dw2dmllj,9.0,9.0,0,7
94e2dbef-ba04-4efb-ad39-41260d0247bd,1,g2v56yge,8.0,9.0,100,10
ba492bdd-2caa-4147-9af8-b10a96a28355,0,0sh17m41,8.0,8.0,0,50
0b8ad86c-4e7f-46c2-8145-3d4596d7a13f,0,qwkohrpb,6.0,7.0,0,61
eed9ba9d-ab2b-4aab-96bc-782243ff1f06,1,zi7nnn89,6.0,7.0,34,92
3e0544cf-2ebd-4850-a5e2-8d9de8e94a21,0,9a0kku5u,9.0,9.0,0,76
4e07145a-a82a-43f3-a848-39819e97dd62,1,0zh7emrd,2.0,2.0,10,25
f7376258-d293-44f9-aa07-938361a4e1ee,0,k83yfsd1,8.0,9.0,0,69
bb98a823-47ad-449f-b573-2dadd99d20c4,1,r0nvf21k,8.0,9.0,83,58
cded67c3-e143-4642-be01-b3258b1fa133,1,osplc4n5,5.0,5.0,50,56
d66d4109-fa0d-437d-9c8e-c69759aaf368,0,zk0enfhg,1.0,1.0,0,90
5e433a7f-d48b-449b-8f30-35e205ee75dc,1,cp2m4tgg,2.0,1.0,1,100
b7c28702-7a1c-4e82-9b92-4422a60440d0,0,rukcpe77,7.0,9.0,0,51
4c88b4d8-0718-47ba-b497-80aa8e70405d,1,27szennb,3.0,3.0,100,76
45a6c2ee-e4d1-4de4-97ae-68358cd61b78,0,1eoxm04m,5.0,5.0,47,43
ce5f4933-62de-4dfc-840f-7ab7f5ee5b66,0,skrodzah,9.0,9.0,0,0
e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,0,senriny0,8.0,9.0,0,20
f4837cf6-2112-4a94-a0d4-eb99ebf4e102,0,ps2dbopg,7.0,8.0,90,25
e2e71da9-b9ae-4988-a96b-ec2cb9b0382d,1,c9hgm5tm,4.0,2.0,75,25
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,0,9wwe64ny,9.0,9.0,0,10
e602b9cf-3fbb-439d-b029-eb15d83a29df,0,83jiq9nt,6.0,9.0,100,65
6cbf2b7d-7cd4-45fc-8f3e-16eabb967134,1,yy17vkxx,3.0,3.0,50,41
a2d70f55-973a-4fcf-9649-233064d41830,1,4eqljd7x,8.0,9.0,66,90
51589cc0-278c-4076-a4e5-ab36fc6c59d2,1,mm79tn84,8.0,8.0,2,2
38a2d8c1-7619-4270-810d-97a31ce893ea,1,ag6bfphw,2.0,2.0,5,75
01d340cd-bcca-4ef8-bd36-91c2a951b21f,1,neuxoryg,5.0,7.0,74,5
0de8b2d8-dffc-4e21-aae4-ebb3e367ef5d,0,4da7udwu,9.0,9.0,0,87
8b616451-0c4b-45bf-91eb-75f594b1e5b1,0,1qae9gbi,9.0,9.0,0,5
a5615afe-5b88-4d8a-81c4-0d30c05c0a8e,0,2u97fnv5,6.0,5.0,50,100
fd55005f-2307-48da-950c-1de503579209,0,vg3nohdf,6.0,8.0,0,25
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,qqhmpjcg,3.0,3.0,90,76
1bd16c85-78a6-4905-a0b8-23baa64e70bd,1,29rig08f,5.0,5.0,55,65
173c7706-0e61-4620-9a0e-3df8bbfa845c,0,kfmmorpq,9.0,9.0,0,25
9d532481-e080-4043-b0f8-16829df777e8,1,z5p8em34,2.0,2.0,25,50
86fc308b-8603-4b09-9a08-01120769dbed,1,eylwro2s,4.0,5.0,25,50
ce0263cc-b96f-4196-96d0-2d3aa043f53e,0,60fmqbll,6.0,6.0,0,94
b299254c-cd49-4610-806d-4b53512d3e92,1,fk7hla6y,6.0,5.0,14,12
da4f173d-16e5-4c97-9a77-fcb435984ddd,1,c96vs1wo,6.0,4.0,50,52
a93c595e-bd21-42e5-8c65-5bd410cd03af,1,1c9p9015,8.0,8.0,82,60
071b8067-56fe-44c0-89db-6fb7db2783ee,1,hzuuw0td,7.0,6.0,46,88
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,ulkeae1a,3.0,5.0,85,65
18693e2d-f85c-47f7-be15-b056183f0b66,0,642yx89b,1.0,3.0,50,25
85b548af-6c23-4d18-a400-7196d80c4462,1,dn9usy8h,6.0,5.0,55,25
c1b8876a-b970-41aa-9978-40d4853f6373,0,rsspexkn,9.0,9.0,0,95
7ced0bf8-d2f9-4827-8b0b-d09f5bf47585,0,n1atvu1y,9.0,9.0,0,85
639243a3-70f1-493c-a3d6-238c924d4dc6,1,6g2u8ogb,6.0,6.0,59,98
e2c83117-b1bb-47f1-9a49-1fdcfe06ae22,0,cz08bsei,7.0,7.0,24,77
e6b1242a-eb53-470a-bf9b-852426fba95b,0,3y3u2f36,6.0,8.0,0,40
c401d343-3885-4a67-a28d-8baa7180f745,1,inja4gcm,1.0,1.0,0,4
a03cdd05-0ec9-4484-aedd-79fc1b41e8c1,0,26pdtu21,5.0,6.0,0,83
631fc202-bbb7-401a-9357-274c10346008,1,wfad5mkh,9.0,9.0,100,49
863d7eaf-eb05-4d14-8804-6123d8c04d86,0,b91wd652,9.0,9.0,0,100
3a502b29-e6f1-4e4a-aba2-b83bff58887a,0,sss8lytu,6.0,6.0,0,68
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,1,okbuensm,8.0,4.0,49,50
3055442e-4c98-484d-a092-9838823ac08f,0,c9ai3g5p,9.0,9.0,0,96
d5d0b4f8-195a-4985-90ad-39c87ec3a059,1,hwwb6880,3.0,3.0,8,66
618dc56e-43c8-43b5-9474-219ab21edbfd,0,cppvwugz,9.0,9.0,100,12
3a9e5a23-f1ea-430b-a934-62ee3e724008,1,8uh0j7wa,5.0,6.0,75,49
270782bb-1a25-4a39-9a85-75c8d6a74874,1,m7dgql39,6.0,7.0,50,0
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,0,t4pib3d8,9.0,9.0,0,70
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,aaxc45qc,8.0,9.0,0,7
846436df-7dee-4c20-a83a-711251f48828,0,0mvn5qdw,6.0,6.0,86,9
e588666a-a560-466e-8494-aa64a1d06807,1,ry2tg9s8,6.0,6.0,73,36
749b1a34-8e70-43fa-bb8b-6fdf0d36ff0e,0,y1tzuzig,8.0,8.0,0,0
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,1,6wk3ua0d,4.0,6.0,51,30
17918fa7-6907-45ff-8929-406cc7a943ef,1,g3elbr7v,2.0,2.0,26,8
cded67c3-e143-4642-be01-b3258b1fa133,1,797xw6ca,7.0,6.0,75,91
bb98a823-47ad-449f-b573-2dadd99d20c4,1,jnwzgj3h,9.0,9.0,90,25
288082eb-5ab6-456c-a2c8-5a548d12a42e,1,ivwajyh3,7.0,9.0,75,10
08605b08-d2d6-477f-90da-eabbd616bb94,1,zf6arycx,2.0,7.0,97,0
f2d658e2-90c4-4942-813d-f4c063b84c93,0,3xa1cugd,8.0,8.0,0,50
b7c28702-7a1c-4e82-9b92-4422a60440d0,0,z71zj9tq,2.0,1.0,0,100
b94fdf1d-bcd3-4526-831f-7f0fc56b86b7,1,rpe4xorq,6.0,7.0,90,75
2f3f9cc5-7126-4168-b3e9-3b6b17e0c7d5,1,g2jhq9wo,1.0,2.0,50,40
46c14df0-cf51-43e0-aa7f-cb3e70144fdc,1,3s6k6llu,7.0,7.0,80,90
fc178c9a-f8b7-4c81-85f6-1e12b56d60bc,0,nv078597,4.0,4.0,0,37
435d391a-704a-433d-9e1f-808d5bdf0efa,0,tu4sjfrd,8.0,8.0,0,99
7542a792-567b-4b17-be59-ea2a797b9ce0,1,j2xpzyte,8.0,5.0,50,50
c3933595-b0b7-4050-9e25-0cb0ce82e032,0,dljk0als,8.0,7.0,0,100
195ced3e-9ef0-40de-b7fc-1fb567cfe1be,1,bdjjfqzi,7.0,7.0,89,1
682e286d-0a42-40d8-9595-4d2fe45ad3f2,1,mstla4sl,8.0,8.0,20,15
321f7c82-05ab-49ed-8e15-152f538aec1d,1,rs0ndqy1,5.0,7.0,90,75
695524f2-aebd-42ef-a7c1-8e6818de6e01,0,efa7ezro,3.0,3.0,0,100
a71b9e47-2c40-4bdd-870d-03974cc6d493,1,10vnryfv,2.0,7.0,0,52
5722bccc-2f26-47ed-b1f6-6dcebec69963,1,vwyvkub0,2.0,2.0,24,25
79ce5a91-c618-458f-8cce-9e32e1689cb1,0,ifcqii9p,8.0,6.0,0,50
5eb93cb5-db0b-4d09-9a59-2029f2753e1e,1,d64g811x,3.0,4.0,40,20
448d41f3-9b57-44f1-9ac9-c3f608e284ff,1,t8gmqpqy,5.0,7.0,100,50
8ec6743a-6ab5-4b6b-9c29-b57830dab1a6,0,tc3hh27n,5.0,5.0,0,100
d0a5d8c4-a5d8-42e4-9e98-657545cec815,0,mue6atm8,9.0,9.0,0,31
270782bb-1a25-4a39-9a85-75c8d6a74874,1,3bj06sl8,6.0,6.0,25,100
f19e74b7-e71a-4427-8cc2-37aa7f5d6071,0,35tjqp0z,9.0,9.0,0,75
32fd4cd2-8aa1-4dde-ac62-896cf13011bd,1,mrfb0o5k,7.0,8.0,75,90
79e28a95-7e95-4bb2-85d2-25325aa5ff88,0,akyujfsa,7.0,7.0,0,36
c3191a9e-09cd-416f-a63b-aadf18bfa597,0,vjtgs23b,9.0,9.0,0,64
3055442e-4c98-484d-a092-9838823ac08f,0,nwyg3hg7,8.0,8.0,0,45
b19f58c5-a51e-4e0f-b5fd-0262486011ae,1,1ukgn5ed,2.0,2.0,50,84
e6b1242a-eb53-470a-bf9b-852426fba95b,0,70trlqf1,4.0,9.0,0,100
c1b8876a-b970-41aa-9978-40d4853f6373,0,vcylctfc,9.0,9.0,0,50
57008fac-491d-4959-8638-d0669621e0a7,1,8jue4p2n,7.0,7.0,80,50
a2f110ab-01b8-4406-a6e5-94a54aaa2dbb,0,pr6pr1n0,1.0,9.0,100,75
1c26bad9-2258-47f1-9858-ae9efc313b28,0,rdsmhbk8,9.0,9.0,0,25
559cb1e5-020d-49d8-a63a-c090d7efcf68,0,vjesfyak,9.0,9.0,0,2
24bd8c26-28db-4d4b-80dd-0d62f3b42f82,1,td5gcrhm,9.0,9.0,2,21
f2d658e2-90c4-4942-813d-f4c063b84c93,0,a9ebe0mc,5.0,5.0,0,50
f7886106-14d7-4b51-bf73-7d011654222f,1,31p68g3v,2.0,1.0,4,74
b202956d-95f3-46da-8ce7-478d6ad45201,0,2pytliij,8.0,8.0,0,37
776ba85a-7ec6-40ca-aff0-d2d7627919ec,0,81fxgj6x,3.0,1.0,25,26
d1b64760-12b9-4490-98b4-d8d251bb4657,1,9fl2tsy4,5.0,7.0,100,49
7086605c-efec-4e8c-867f-9c3e26ba5869,0,vjlplqv7,9.0,9.0,0,25
1cf347a7-0df2-4ccd-a041-2d19d62fd7e2,0,dlp4we39,7.0,7.0,0,25
b45f2291-ebd1-4ee0-a5f2-7cc8300e3f18,0,qd24e6q3,9.0,9.0,0,73
bdc1978a-7332-4c6f-bef3-1ba0c715f5e8,1,np8pqoe5,4.0,3.0,25,50
3d0653a6-eab4-418c-bc06-25f06fe8614e,0,67dpy2sa,6.0,6.0,0,76
29eba647-475a-48f0-8244-2eee57fbcc0c,0,y829diax,2.0,2.0,10,20
6dfded63-c919-4995-8852-4d39eef00249,1,yqmsqfs6,4.0,5.0,75,50
5229cb92-c3db-4434-b923-e96e0c7cbdfe,1,qfb6jcwe,4.0,4.0,0,62
e8a698ff-7fba-4cd9-987f-273c3abe7fba,0,lgxb6b2i,9.0,9.0,0,1
c0002a1c-09c6-4939-8524-acc0671b187b,1,jpcm9d4w,8.0,9.0,97,11
36d90373-ec55-4305-996f-5ab6bebec191,1,pk1taj6y,5.0,7.0,85,25
a65d0909-c6f9-485b-bdb8-d65ab86948d6,1,m2inoi5x,2.0,2.0,15,100
50e285df-c7e0-4df7-8ee7-bbcd1c899cca,1,zllelqjh,2.0,6.0,66,76
a9b571c0-8177-4b93-bc0a-8dc5e48b66c5,1,a59rs0qy,8.0,9.0,97,9
cf03d4be-d9a4-4f9a-951e-cc07487684de,1,w5shd0jr,6.0,7.0,75,3
f7fae410-ad69-4284-9c81-80ec3c85b011,1,as98853u,2.0,3.0,20,84
e3dcb12c-cae9-4129-ac5b-9e0f7f7756a9,0,rj6wevo0,9.0,9.0,0,100
ec53dfb3-d2d5-4cb7-b6cd-dc4edc501559,0,z601e6ue,9.0,9.0,0,7
2cfd6f2a-370d-434c-81a9-8f9206ed35c9,0,7gh4tmxd,7.0,6.0,0,33
